name,lat,lon
ココカラファイン,37.885512,139.030594
ココカラファイン,37.890848,139.038511
クスリのアオキ,37.894566,139.048699
クスリのアオキ,37.894745,139.002955
welcia,36.020969,139.007706
ココカラファイン,36.139839,139.284214
welcia,35.252811,138.616613
ツルハドラッグ,39.752148,140.097566
薬王堂,39.753101,140.095561
スギ薬局,34.554558,135.512123
ドラッグストアモリ 滑石店,32.806563,129.842210
マツモトキヨシ,36.302977,139.198226
welcia,37.871240,139.097822
マツモトキヨシ,31.587558,130.526512
Fit Care DEPOT,35.585166,139.572053
コスモス,31.551693,130.549453
,40.543749,141.458279
マツモトキヨシ,35.573720,137.900447
杏林堂,35.218325,138.610517
welcia,37.956271,139.155211
コスモス薬品,33.248406,131.606034
くすりのコダマ,37.824975,139.225489
クスリのアオキ,37.831426,139.222658
welcia,35.185840,138.654438
ドラッグセイムス,35.844069,139.629270
ドラッグトップス,37.870094,139.122759
コスモス,35.159934,138.688814
ディスカウントドラッグコスモス徳王店,32.845009,130.709175
サンドラッグ,39.761550,140.081854
スギ薬局浦和元町店,35.872709,139.653749
クリエイトSD,35.174792,138.669870
マツモトキヨシ,35.161306,138.637408
welcia,35.194125,138.679591
スギ薬局,35.201780,138.673248
welcia,35.144638,138.651581
ウエルシア,35.165523,138.657023
くすりのラブ,34.683965,133.928101
薬王堂,39.487442,140.493856
ツルハドラッグ,38.202765,140.901210
スーパードラッグひまわり,34.699274,133.903602
ウエルシア,36.389144,140.443292
welcia,36.404447,140.424405
太陽堂小浜店,35.499553,135.746749
花沢薬房,35.497651,135.742416
ドラッグバンビ大手町店,35.495369,135.745340
クスリのアオキ小浜店,35.495088,135.758522
ゲンキー 小浜店,35.491169,135.750260
ドラッグユタカ小浜店,35.492734,135.748990
ツルハドラッグ,40.207999,140.234419
クスリのアオキ,35.388916,136.717043
ウエルシア,35.136585,138.663798
薬王堂,39.218236,140.518563
ツルハドラッグ,39.217705,140.516602
welcia,35.184270,138.682956
薬王堂,38.934698,141.115486
ドラッグセイムス,35.829467,139.564710
ツルハドラッグ,39.909278,139.908843
サツドラ,42.499529,143.279920
ツルハドラッグ,39.766984,140.069320
サツドラ,43.494393,144.453574
welcia,35.158018,138.672376
ウエルシア,35.794039,140.773757
サンキュードラッグ,34.636790,136.091022
ジャパン野田川店,35.534646,135.123213
ジャパン,35.610358,135.078911
杏林堂,34.697462,137.700354
ゴダイドラッグ 久美浜店,35.602090,134.899290
ドラッグコスモス 網野店,35.675616,135.024181
ディスカウントドラッグ コスモス 大宮店,35.600002,135.088080
welcia,35.161983,138.659361
ゴダイドラッグ 岩滝店,35.572679,135.160673
ゴダイドラッグ 加悦店,35.514085,135.106473
ジャパン,35.461714,135.387572
ジャパン,35.451138,135.331578
ツルハドラッグ,36.397476,140.508293
よどやドラッグ福井店,33.567879,133.513301
ディスカウント ドラッグコスモス,33.125418,131.793664
ココカラファイン,38.220016,139.462090
ウエルシア薬局,36.388259,140.545071
ツルハドラッグ,36.386095,140.529471
薬王堂,38.832342,141.578991
ツルハドラッグ,38.898084,141.578259
ツルハドラッグ,38.907421,141.569563
,38.902612,141.555467
ツルハドラッグ,38.905937,141.550330
サンドラッグ,34.934913,137.145304
ツルハドラッグ,39.695721,140.099635
ディスカウントドラッグ コスモス 源藤店,31.886720,131.411368
スーパードラッグアサヒ,39.749069,140.098465
,38.916865,141.581814
クリエイトSD,35.347210,136.871973
アメリカンドラッグ,36.357954,138.288753
ツルハドラッグ,39.162870,140.491589
スギ薬局,34.861197,137.044882
ドラッグガーデンシオサカ,35.140351,138.617351
スギ薬局,34.923098,136.949379
スギ薬局,34.915709,136.944707
サンドラッグ,35.256017,136.884687
,39.736893,140.110391
スギ薬局,34.935548,137.145667
ツルハドラッグ,38.688047,141.188740
welcia,35.866070,140.019050
ツルハドラッグ,38.627199,141.190333
ツルハドラッグ,40.615458,140.489907
薬王堂,39.195145,140.411468
クリエイトSD,35.179488,138.697467
ウエルシア,35.178642,138.695086
ツルハドラッグ,39.704227,140.110626
ツルハドラッグ,39.468846,140.470065
welcia,34.794425,135.380689
ツルハドラッグ,38.697770,141.209427
薬王堂,39.693989,140.105305
ツルハドラッグ,40.034171,140.078206
クリエイトSD,35.466693,139.457823
welcia,34.750997,135.351151
welcia,36.430010,139.986927
薬王堂,40.586370,140.454600
サンキュードラッグ,33.949308,130.971105
薬王堂,39.200873,140.540141
welcia,35.610613,139.297196
ディスカウントドラッグ コスモス吉成店,35.482788,134.220136
welcia,35.230488,138.623742
welcia,35.250836,138.636963
welcia,37.469938,138.830714
ウエルシア,38.011516,138.415579
welcia,36.211717,138.785010
ウエルシア薬局,36.453529,139.077309
ドラッグイレブン,31.925734,131.413969
ウエルシア,36.307178,138.845245
ハッピードラッグ,40.627228,140.480009
サンドラッグ,33.516156,130.435637
ジップドラッグ シーズ,34.686664,137.670613
薬王堂,39.147438,140.572863
ツルハドラッグ,44.004503,145.178081
ゴダイドラッグ 鳥取店,35.510600,134.204804
Joy Box,36.894649,138.177777
ハッピー・ドラッグ,39.734271,140.102032
スーパードラッグアサヒ,39.157407,140.483717
ゲンキーこうのとり大橋北店,35.504073,135.754002
クリエイト豊橋小松店,34.741735,137.393087
コスモス,35.486986,135.760337
ツルハドラッグ,43.804306,143.883643
ドラッグストアモリ柳丸店,31.924701,131.432247
アルカドラッグ,34.928537,134.833080
ウエルシア薬局,34.575252,135.517664
,42.468824,140.878953
ハッピー・ドラッグ,40.261988,140.768537
コスモス 御笠川店,33.548960,130.483093
キリン堂,34.431893,135.368943
ツルハドラッグ 三条東新保店,37.617957,138.961662
welcia,37.613212,138.963233
スギ薬局,35.137391,138.869395
,35.641049,139.930276
ディスカウントドラッグ　コスモス,36.420875,136.473523
ツルハドラッグ,33.818571,130.935004
クリエイトSD,35.877115,139.928952
ドラッグストアモリ,26.378141,127.755346
ドラッグセイムス,35.842810,139.639296
ドラッグセイムス,35.846242,139.642629
マツモトキヨシ,35.637330,139.310252
ウエルシア,35.750096,139.611929
ドラッグイレブン,26.199308,127.674892
スーパードラッグひまわり,34.382338,132.438537
ウォンツ 下温品店,34.414341,132.508930
ディスカウントドラッグコスモス温品店,34.407288,132.508609
五城目中央ドラッグ,39.946123,140.120554
スギ薬局,34.792506,135.508776
Ｖ・ｄｒｕｇ 付知店,35.640217,137.444809
ププレひまわり,34.627349,133.806241
ウエルシア,34.733836,135.353012
ゲンキー田瀬店,35.618841,137.461846
welcia,35.678137,139.805759
クスリのアオキ 西条店,36.739216,138.366024
ツルハドラッグ,36.389536,140.447000
ツルハドラッグ,36.338786,140.529717
ツルハドラッグ,36.354084,140.444513
ツルハドラッグ,36.397542,140.551495
サツドラ,43.077486,141.290209
クスリのウエダ,42.726779,141.880559
クスリのアオキ,36.333267,140.460845
ウエルシア薬局,36.335716,140.487487
ウエルシア薬局,36.377262,140.437941
welcia,36.399684,140.503757
ウエルシア薬局,36.347314,140.585120
カワチ薬品,36.324068,140.416208
クスリのアオキ,36.309003,139.206043
ウエルシア薬局,34.735478,135.523571
,34.744701,135.644783
クスリのアオキ,36.398803,138.257755
サンドラッグ,35.695394,139.498217
クリエイトSD,35.310410,139.312620
V・ドラッグ,35.168301,136.923399
ツルハドラッグ,39.901821,139.862293
ウエルシア,35.625486,140.155908
ドラッグコスモス,32.748215,129.825543
ドラッグユタカ,34.987098,135.800795
マツモトキヨシ,35.633362,139.350984
マツモトキヨシ,36.381056,140.413424
ドラッグセイムス,38.748570,139.779842
薬王堂,38.749617,139.768918
welcia,36.407116,140.565669
ドラッグセイムス,38.736181,139.830073
くすりのレデイ 南鳥生店,34.050221,133.007782
ディスカウントドラッグ コスモス桜井店,34.036018,133.034218
くすりのレデイ 松木店,34.030157,133.004001
コスモス 黄金店,34.065090,133.004087
くすりのレデイ 今治中央店,34.061199,133.001560
ドラッグストアモリ 今治店,34.052969,133.015790
くすりのレデイ 馬越店,34.053582,132.984066
くすりのレデイ 波止浜店,34.102964,132.967676
ドラッグコスモス 日高店,34.044558,132.977963
くすりのレデイ 今治国分店,34.019910,133.017193
レデイ薬局 北高下店,34.052651,133.011218
ドラッグコスモス 今治阿方店,34.062613,132.964284
ウエルシア,36.176429,139.706154
ドラッグセイムス,36.203766,139.707943
クスリのアオキ,34.965129,136.162812
クリエイトSD,35.470278,139.483418
マツモトキヨシ,36.335940,138.272056
ツルハドラッグ 鹿角中央店,40.189838,140.787355
ハッピー・ドラッグ 花輪店,40.185959,140.787983
セイムス,35.624923,140.154809
サンロード,36.070716,138.076101
サンドラッグ,35.656365,139.317794
ツルハドラッグ,40.262775,140.768888
薬王堂,38.794290,141.500036
ドラッグストアモリ,33.771682,130.483288
マツモトキヨシ,33.770478,130.483463
アメリカンドラッグ,36.450471,138.168522
ココカラファイン,34.726646,135.716807
ツルハドラッグ 秋田泉南店,39.729147,140.114610
セイムス,35.613109,140.147801
ドラッグストアモリ,33.760237,130.493524
welcia,34.741135,137.679865
ゴダイドラッグ・薬局 大塩店,34.780792,134.751055
ドラッグユタカ,34.786676,135.535837
,35.323464,139.159085
,35.326020,139.350250
V・ドラッグ,35.427700,137.127543
ツルハドラッグ,43.080071,141.389050
ドラッグストアモリ　鏡店,32.554120,130.643486
ドラッグストアモリ 人吉瓦屋店,32.226586,130.757102
クスリのアオキ,36.565448,139.907126
ドラッグセイムス,36.582798,139.918596
ツルハドラッグ,36.606827,139.857472
薬王堂,40.222357,140.360260
ドラッグ新生堂,33.813166,130.564551
ツルハドラッグ,40.619878,140.458792
ドラッグストアモリ,33.345218,130.700504
,33.948344,130.981717
サツドラ,42.615877,141.508081
ツルハドラッグ,42.609063,141.484536
ウエルシア,34.601030,135.509280
welcia,36.544104,140.530070
薬王堂,39.304423,141.032895
ウエルシア薬局,36.529193,139.857896
,32.931552,129.936151
,32.928841,129.938252
ドラッグコスモス,32.849196,129.827401
スギ薬局,34.707181,137.772721
ウエルシア薬局,35.632706,139.312681
スギ薬局,34.733754,135.397426
ドラッグストアモリ,33.391889,130.557016
ハッピー・ドラッグ,40.800804,140.727929
クリエイトSD,36.388241,140.409069
マツモトキヨシ,36.266054,139.318463
ウエルシア,37.408594,140.353739
セイムス,34.328707,135.179999
ドラッグセイムス,35.922050,140.216814
薬王堂,39.482384,141.967618
スギ薬局,35.481194,137.062667
V drug川辺店,35.503349,137.074185
ゲンキー川辺店,35.508359,137.080907
マツモトキヨシ,35.914940,138.241464
ツルハドラッグ,39.302323,141.064413
ゴダイドラッグ和気店,34.795874,134.153423
サツドラ,43.185404,140.797736
マツモトキヨシ,37.404231,140.352537
クスリのアオキ,35.416714,136.607927
V・ドラッグ,35.415185,136.607040
ウエルシア,34.773438,135.627352
ドラッグ コスモス,34.775269,135.624614
キリン堂,34.775494,135.623586
アメリカンドラッグ,36.356750,138.336848
コスモス,34.677821,133.852946
Fit Care DEPOT,35.528312,139.724940
あいりす薬局ひまわり調剤センター,35.467382,134.873244
ツルハドラッグ,39.453593,140.481073
マルミヤ,35.463229,134.872013
スギ薬局,34.787540,135.368449
薬王堂,39.652649,140.211482
ツルハドラッグ,26.246191,127.703419
ドラッグイレブン,26.243313,127.702115
薬王堂,39.611448,141.154420
薬王堂 矢巾SC店,39.614277,141.165895
ゲンキー,36.424679,136.435858
マツモトキヨシ,36.565200,139.856948
くすりのアオキ,36.559791,139.854662
ハックドラッグ寒川店,35.357310,139.394222
ツルハドラッグ,37.637981,140.957000
ウエルシア,35.913839,140.185558
ザグザグ,34.678523,133.872446
ツルハドラッグ,42.667636,141.670083
薬王堂,39.300937,141.077732
ゲンキー,34.880929,136.925477
クリエイトSD,35.329571,136.829808
グリーンドラッグ,26.201304,127.694570
クスリのアオキ,34.886318,136.924035
スーパードラッグ アサヒ,40.191710,140.035940
ハッピードラッグ,40.190777,140.037309
スギ薬局,35.649885,139.304659
シバタ薬品,36.556246,139.865439
クスリのアオキ小浜木崎店,35.486049,135.766961
,35.501403,137.809903
ゲンキー,36.410801,136.467021
ウエルシア薬局,36.527738,139.864272
ツルハドラッグ,38.898129,139.842936
V drug,35.198719,136.874889
サツドラ,42.520314,142.028626
ウエルシア三ノ輪橋駅前店,35.732242,139.791099
ウエルシア薬局,38.104033,140.038675
ツルハドラッグ,38.717594,139.815452
ツルハドラッグ,36.605990,139.846416
ツルハドラッグ,43.206243,141.772697
薬王堂,39.736958,140.120621
ツルハドラッグ,38.236711,140.352939
ツルハドラッグ,36.590852,139.823032
ザグザグ,34.293782,133.784017
welcia,34.524117,135.770914
ウエルシア,36.539300,139.906485
ツルハドラッグ,38.222502,140.334064
調剤薬局ツルハドラッグ中桜田店,38.216149,140.334524
ドラッグユタカ,34.918920,135.684307
ドラッグストア マツモトキヨシ 郡山堤店,37.398734,140.332993
ツルハドラッグ,39.716729,140.122740
カワチ薬品,38.269844,140.762119
キリン堂,34.515170,135.474314
ココカラファイン 加茂番田店,37.661502,139.046771
ヤックスドラッグ,36.026015,140.214307
ウエルシア,35.353776,139.501100
スギ薬局,35.373686,139.395163
クリエイトSD,35.376656,139.396105
ドラッグセイムス,35.369289,139.388225
ドラッグユタカ若狭高浜店,35.486977,135.546505
GENKY薗部店,35.485357,135.562050
くすりのレデイ,34.279612,133.796879
ツルハドラッグ,42.473698,140.861033
コスモス,34.266843,133.854428
スギ薬局,35.072988,136.983460
ザグザグ東一宮店,35.101279,134.004077
mac別宮町店,34.074920,132.991533
レデイ薬局,34.038053,133.021625
ツルハドラッグ,43.797187,143.900396
ツルハドラッグ,35.872510,137.985838
コスモス,34.163672,131.465717
コスモス,34.718305,135.390726
ひまわり薬局,40.600936,140.466919
GENKY 西金沢駅北店,36.554649,136.620664
ドラッグイレブン,26.255064,127.718785
コープドラッグ,43.816031,143.883949
ツルハドラッグ,40.100289,140.002380
ツルハドラッグ,40.808785,140.442416
コスモス,36.110237,140.120590
マツモトキヨシ松戸秋山店,35.764587,139.933276
ドラッグスギヤマ,34.986817,137.171012
スギ薬局,34.979628,137.160261
ドラッグコスモス 今治石井店,34.073848,132.986885
ディスカウントドラッグ コスモス 池田店,32.929658,129.963212
薬王堂 大船渡店,39.092130,141.714469
ツルハドラッグ,39.084750,141.719436
コスモス,31.583642,130.559239
サンドラッグ,39.382500,141.108663
スギ薬局,35.118101,136.950670
サツドラ,42.979944,140.525792
キリン堂,34.184528,134.599661
ウエルシア薬局,38.355355,140.380749
welcia,34.851250,136.917399
ディスカウントドラッグコスモス 国分寺店,34.301713,133.951444
ツルハドラッグ,34.614212,135.477471
ドラッグセイムス,35.836830,139.645079
スギ薬局,35.838018,139.647304
ドラッグストアモリ,33.550921,130.328828
ドラッグセイムス,35.836257,139.634618
ディスカウントドラッグコスモス 福家店,34.287283,133.961424
カワチ薬品,36.298817,139.983019
V・ドラッグ,35.101538,136.965030
スギ薬局,34.733518,135.588975
ウエルシア,37.850243,139.006985
ココカラファイン,37.818074,139.019605
ドラッグイレブン,26.198470,127.688816
V・drug 岡崎医療センター前,34.915091,137.151275
ウエルシア 岡崎医療センター前店,34.920551,137.151297
薬王堂,38.990328,141.252647
薬王堂 一関大東店,38.996372,141.322572
welcia,35.481334,139.432215
ドラッグイレブン,26.147063,127.673743
ウエルシア八千代緑が丘店,35.723829,140.071284
大賀薬局,33.609220,130.418846
ウォンツ片庭店,34.898664,132.072733
アメリカンドラッグ,36.600728,138.159239
ウエルシア,34.683688,135.620057
ディスカウントドラッグ　コスモス布市店,36.522707,136.574052
ツルハドラッグ,39.281865,141.115875
クスリのアオキ,34.817723,137.381258
薬王堂 岩手住田店,39.143409,141.571805
ツルハドラッグ,43.191677,140.814860
コスモス,34.861290,136.552553
薬王堂,38.347125,140.369333
サツドラ,42.740096,140.883276
コスモス,32.961450,131.862741
サツドラ,43.096667,141.432356
ディスカウント ドラッグ コスモス,34.689495,135.461739
スギ薬局,34.922047,137.137696
薬王堂,39.204930,139.904895
ツルハドラッグ 象潟店,39.205822,139.904285
ゴダイドラッグ浜坂店,35.614525,134.467191
マツモトキヨシ,35.791027,140.308811
コスモス,33.311325,130.941707
,33.316450,130.945157
ディスカウントドラッグ コスモス,34.710596,135.615231
ドラッグストア セキ,35.964159,139.417089
ドラッグイレブン,31.373242,130.435651
スギ薬局,34.631832,136.107411
ドラッグイレブン,26.176220,127.665182
薬王堂,38.159736,140.856143
杏林堂,34.727097,137.688504
ツルハドラッグ,39.945354,140.084259
マツモトキヨシ,35.220274,139.640754
ドラッグセイムス,35.734998,140.068300
,32.510784,130.053485
薬王堂,38.012257,140.055709
ツルハドラッグ,43.525867,142.185714
ドラッグセイムス,37.663367,139.042803
ディスカウント ドラッグコスモス,34.323780,132.316096
ディスカウントドラッグコスモス,32.434077,130.185786
薬王堂　山形白鷹店,38.183955,140.103637
ドラッグイレブン,26.251314,127.772466
ウェルシア　珠洲野々江店,37.443314,137.272948
ツルハドラッグ,34.724295,135.391146
ディスカウントドラッグコスモス,33.222679,131.634190
カワチ薬品,36.364490,139.107944
ココカラファイン,34.570155,135.490230
クスリのアオキ,36.252170,139.082862
ディスカウントドラッグコスモス 松島店,32.517642,130.431981
マルエドラッグ　前橋西片貝店,36.394701,139.091210
スギドラッグ 東片貝店,36.386482,139.103378
ウエルシア,36.378761,139.093458
ウエルシア薬局,38.271869,140.349618
トモズ,35.632944,139.576926
出口薬店,34.704717,135.526240
ドラッグスギヤマ,35.168695,136.945846
マルエドラッグ高崎吉井バイパス店,36.259922,138.963284
ウエルシア,35.842552,139.981357
ツルハドラッグ,43.908785,144.171195
クリエイトSD,35.408665,139.574328
クリエイトSD,35.511181,139.577781
クスリのアオキ,36.385607,138.957714
ツルハドラッグ,40.296290,140.559339
マツモトキヨシ,31.637996,130.529925
スギドラッグ,35.344338,136.899473
ディスカウントドラッグ コスモス 大矢野店,32.585031,130.429014
マツモトキヨシ,34.659201,135.528081
スギ薬局,34.814955,135.583332
ツルハドラッグ 高畠店,37.999202,140.186622
ツルハドラッグ,33.572850,133.518168
,33.044352,129.743670
ドラッグストアモリ,33.330737,130.421093
ツルハドラッグ,34.942109,135.756907
薬王堂　盛岡山王店,39.699944,141.164647
ウエルシア薬局,34.582811,135.518233
ウエルシア,34.763132,135.513295
マツモトキヨシ,36.645718,138.186970
コスモス,31.915887,131.452699
薬王堂,39.654079,141.149354
ハッピー・ドラッグ,40.825414,140.685155
ツルハドラッグ 青森新城店,40.828342,140.675988
welcia,34.555242,135.498865
ツルハドラッグ,39.452321,141.069663
ドラッグストアモリ,31.389513,130.398153
クリエイトSD,35.408876,139.533960
ツルハドラッグ,37.235363,140.571100
コスモス,34.474759,135.429967
サンドラッグ,34.510886,135.728622
クスリのアオキ,35.913015,140.642631
ドラッグトップス六日町,37.060196,138.868943
ディスカウントドラッグコスモス 八女店,33.211231,130.534849
クスリのアオキ,36.567784,138.140916
ウェルパーク,35.742874,139.455209
スギ薬局,36.398755,139.087944
薬王堂,40.219883,140.587197
クスリのアオキ,36.307641,139.021083
ハッピードラッグ 五所川原広田店,40.786947,140.457365
薬王堂,40.757027,140.429542
ハッピードラッグ,40.750632,140.427291
サツドラ,43.029629,141.350957
ウエルシア,35.927640,140.037308
welcia,35.929350,140.009665
ウエルシア,36.364969,139.077979
ハッピードラッグ,40.782857,140.363488
ドラックストアバイゴー入間東町店,35.825973,139.402337
クスリのアオキ,34.859116,136.534448
ココカラファイン,34.917608,136.494100
クスリのアオキ,36.326748,139.164688
,35.787129,139.439072
キリン堂,34.468072,135.457264
ツルハドラッグ,40.706145,140.455411
サツドラ,43.067096,141.321216
コスモス,34.440119,134.893737
スギ薬局,34.841932,136.585997
薬王堂,40.791114,140.464264
スギ薬局,35.068265,137.124433
ツルハドラッグ,44.196559,143.599015
マルエドラッグ伊勢崎南千木店,36.295923,139.213622
ココカラファイン,26.189160,127.664923
スギ薬局,36.349972,139.035092
スギ薬局,36.401108,139.078547
アメリカンドラッグ,35.695947,137.686403
クスリのアオキ,35.382640,137.099976
ドラッグセイムス,36.476096,139.007685
ドラッグイレブン,31.573102,130.537759
ゲンキー,35.360460,137.129222
,35.834050,139.316821
薬王堂,39.468877,140.481058
ディスカウントドラッグ コスモス 桜ヶ丘店,34.785257,134.037899
スギ薬局,35.074113,137.181660
スギヤマ,35.082917,137.181260
ドラッグセイムス,35.377640,139.505404
ツルハドラッグ,43.802112,143.850226
コスモス,32.965237,131.903199
サンドラッグ,33.982531,130.948076
大賀薬局　グリーンドラッグ首里店,26.221338,127.729444
ドラッグセイムス,35.583328,139.625795
ドラッグイレブン薬局 築城店,33.103440,129.995797
ディスカウントドラッグコスモス 嬉野店,33.107344,129.996408
クリエイトSD,35.582062,139.624462
ハッピードラッグ,40.697846,140.462387
マツモトキヨシ,36.378115,139.726866
ヤックスドラッグ 鎌取店,35.569273,140.173665
薬王堂,38.331506,140.979805
ドラッグセイムス,33.851872,136.069634
薬王堂,39.061278,140.457522
ツルハドラッグ,42.620395,141.518648
コスモス,36.747500,137.245978
ツルハドラッグ,43.091326,141.508855
コスモス,32.956966,131.903846
スギ薬局,34.481036,135.428704
ツルハドラッグ,42.630345,141.538719
welcia,38.228811,140.913126
コスモス,32.960689,131.916495
マツモトキヨシ,33.727020,130.971274
ツルハドラッグ,39.547357,140.367276
マツモトキヨシ,36.798125,138.215349
ツルハドラッグ,39.759020,140.087815
ココカラファイン,34.210771,136.334360
クスリのアオキ豊住町店,36.975641,140.038879
スギ薬局,35.113961,137.028756
サンドラッグ,34.811920,135.369855
ツルハドラッグ,42.622087,141.557925
ドラッグコスモス　京泊店,32.822722,129.758688
サンドラッグ,42.623613,141.565161
スギ薬局,34.994458,137.057139
ドラッグイレブン,26.321840,127.760568
クリエイトSD,35.506966,139.556427
ドラッグコスモス　大村店,32.914383,129.947477
ココカラファイン,35.126504,137.132998
ドラッグコスモス　多良見店,32.829609,129.981170
クスリのアオキ,35.118443,137.137925
V・ドラッグ,35.118744,137.137048
ウエルシア淀川三津屋中店,34.727374,135.466594
クリエイト,35.263798,137.040425
ツルハドラッグ,40.783967,140.462233
ドラッグヤマザワ,38.755281,139.841873
薬王堂 山形余目店,38.844449,139.901876
スギ薬局,34.625297,135.564589
welcia,34.526518,135.432791
サンドラッグ,35.508019,139.701659
スギ薬局,34.911118,136.924669
スギ薬局,34.792706,135.533697
薬王堂,39.282143,141.108832
薬王堂,39.338760,141.107692
クスリのアオキ,35.468091,135.394684
ディスカウントドラッグ　コスモス　梅原店,34.261289,135.140749
クスリのアオキ,35.793823,140.771165
ドラッグセガミ,34.762061,135.548294
ラ・クレール,34.812107,137.377390
ウエルシア薬局,36.400304,139.054363
ツルハドラッグ,42.654354,141.629623
ツルハドラッグ,34.218149,135.208367
サツドラ,42.658973,141.647954
スギ薬局,34.697034,137.729822
スギ薬局,35.339389,137.179821
ドラッグストアモリ,33.292520,130.191091
ドラッグストアモリ,33.297103,130.199780
ヤックスドラッグ,35.741445,140.596736
キリン堂,34.561357,135.494253
ツルハドラッグ,39.638817,141.948904
ドラッグイレブン,26.234759,127.734279
クスリのアオキ,36.747766,138.368169
クスリのアオキ,36.490737,138.149513
コスモス,33.749146,132.790256
ツルハドラッグ,39.274344,141.100172
スーパードラッグアサヒ,39.452758,140.481050
ウエルシア薬局,38.239873,140.320036
スギ薬局,34.940422,136.605690
薬王堂,39.469598,140.469891
ザグザグ町苅田店,34.790628,134.009864
ザグザグ高瀬店,34.182368,133.716959
ザグザグ,34.855449,133.904109
ツルハドラッグ,38.929824,139.866665
マツモトキヨシ,35.497570,137.831220
welcia,34.401392,135.298942
welcia,34.602641,135.520385
キリン堂,34.788064,135.531340
スギ薬局,34.783087,135.554222
スギ薬局,34.606034,135.551523
ドラッグストアモリ,31.582895,130.452866
クリエイトSD,35.268777,139.645627
ヤックスドラッグ,35.767386,139.910273
ツルハドラッグ,39.451375,140.496071
ウエルシア薬局,38.319454,140.900129
ドラッグアカカベ柏原大正店,34.587545,135.618793
ディスカウントドラッグコスモス高瀬店,34.175401,133.716926
マツモトキヨシ,26.186699,127.672109
ツルハドラッグ,37.189682,140.336957
welcia,34.512991,135.465896
コスモス　長与店,32.830970,129.867587
クスリのアオキ,36.585003,139.852312
マツモトキヨシ,38.059983,140.737414
welcia,35.271707,139.181063
ドラッグセイムス,31.678019,130.474361
アオキ,36.588674,139.851772
ウエルシア 豊橋曙店,34.729515,137.401095
ザグザグ,34.258112,133.755151
ドラッグひまわり,34.489847,133.410039
ウェルシア,34.860049,134.660492
ドラッグセイムス,38.107524,140.725037
ウエルシア薬局,34.841478,136.596437
カワチ薬品,36.542825,139.863394
クリエイトSD,35.629245,139.351254
ツルハドラッグ,38.098114,140.655474
ドラッグセイムス,31.756597,130.588697
ベイシア薬品 坂城店,36.427886,138.195471
ザグザグ,34.847437,134.685305
V・ドラッグ,35.422693,136.763974
ディスカウントドラッグコスモス,35.905659,140.646656
ドラッグストア　モリ,32.211739,130.746763
スギ薬局,34.725568,134.887083
コスモス,32.212367,130.748714
,35.160076,126.804982
マツモトキヨシ,36.548523,139.851721
クリエイトSD,35.342913,139.398557
薬王堂,38.364977,140.895313
コスモス雲山店,35.475521,134.241140
薬王堂,40.036359,141.451481
薬王堂,40.321836,141.473746
ウエルシア薬局,38.430939,140.389569
ドラッグヤマザワ 谷地店,38.413109,140.311230
ディスカウントドラッグストアコスモス,32.863767,130.781774
ドラッグヤマザワ 左沢店,38.382199,140.209249
クスリのアオキ,38.161549,140.908341
V・ドラッグ,34.968485,136.592893
サツドラ,42.978708,140.509106
キリン堂,34.448804,135.562853
コスモス,34.686608,137.719927
ウェルシア,36.547282,139.852149
ドラッグイレブン,31.604585,130.535073
welcia,36.255380,139.081404
スギ薬局,36.384167,139.084340
クリエイトSD,35.366245,139.360695
薬王堂,39.298089,141.117407
ココカラファイン,38.059297,139.412351
クスリのアオキ,36.371340,139.101727
セキ,35.923738,139.894099
welcia,36.307368,138.806356
ドラッグイレブン,31.613479,130.530688
ドラッグイレブン,31.622678,130.524077
ディスカウントドラッグコスモス 鶴田店,36.558384,139.852002
ココカラファイン,34.735580,136.491836
ココカラファイン,34.740501,136.486890
ツルハドラッグ,39.010637,141.674082
ザグザグ沼南店,34.388455,133.323399
クリエイトSD,35.373570,139.207873
ウエルシア薬局,35.359605,139.360037
クリエイトSD,35.389164,139.370304
クリエイト,35.346069,139.357259
V・ドラッグ,34.849347,136.570471
クスリのアオキ,36.276247,139.075454
ドラッグセイムス,35.665184,139.347930
ドラッグストアモリ,31.380956,130.542315
クリエイトＳ・Ｄ千葉御成台店,35.634503,140.199356
ウエルシア薬局,35.184475,136.946529
クスリのアオキ,36.320074,139.206243
ドラッグセイムス,36.317870,139.183271
ウエルシア薬局,36.273995,139.246270
クスリのアオキ,36.273389,139.261317
ウエルシア薬局,36.228181,139.196451
ウエルシア薬局,36.226767,139.196812
クリエイトSD,36.229430,139.190869
ウエルシア薬局,36.240822,139.200332
スギ薬局,36.232065,139.210035
ドラッグイレブン,31.386498,130.867454
サツドラ,43.799326,143.884020
ディスカウントドラッグ コスモス,34.521956,136.626169
コスモス,31.606419,130.541279
コスモス,35.543070,133.226728
クスリのアオキ,36.244151,139.153085
クスリのアオキ,38.102616,140.870333
ウエルシア,34.680478,137.710668
ザグザグ松永店,34.452036,133.254659
スーパードラッグひまわり 三吉北店,34.496225,133.375351
セイムス川口安行藤八店,35.856026,139.759073
ザグザグ 福山三吉店,34.494976,133.373281
スギ薬局,34.759592,135.483500
ツルハドラッグ,40.809538,140.459665
ドラッグストアモリ 長丘店,33.553813,130.399807
ディスカウントドラッグコスモス川之江店,33.989383,133.569441
ウエルシア薬局,37.541827,138.891208
ドラッグトップス,37.531060,138.907021
クスリのアオキ,37.542608,138.890012
クスリのアオキ,36.301765,139.182352
スギ薬局,34.871869,136.473639
