"name","lat","lon","radius_m","supermarkets","aeon_drugstores","HHI_pre","HHI_post","dHHI","share_aeon","share_tsuruha","party_share","exceeds_safeharbor","tier"
"くすりのレデイ 北斎院店",33.840477,132.728008,2000,7,0,970,1208,238,19.9,6,25.9,FALSE,"セーフハーバー内"
"くすりのレデイ 松江店",33.856578,132.715168,2000,7,0,951,1108,157,19.8,4,23.8,FALSE,"セーフハーバー内"
"くすりのレデイ 姫原店",33.867188999999996,132.758521,2000,10,0,1717,2051,334,37.3,4.5,41.8,TRUE,"セーフハーバー超過(スーパー有=競争維持余地)"
"レデイ薬局 日赤前店",33.847649700000005,132.7734602,2000,11,0,1227,1813,586,31.2,9.4,40.6,TRUE,"セーフハーバー超過(スーパー有=競争維持余地)"
"レデイ薬局 道後樋又店",33.853014,132.77236299999998,2000,12,0,1552,2156,604,36.4,8.3,44.7,TRUE,"セーフハーバー超過(スーパー有=競争維持余地)"
"くすりのレデイ 松山店",33.844924,132.753133,2000,11,0,1400,2129,729,34.1,10.7,44.8,TRUE,"セーフハーバー超過(スーパー有=競争維持余地)"
"くすりのレデイ 丹原店",33.9058288,133.0597649,2000,4,0,1437,1457,20,2.8,3.7,6.4,FALSE,"セーフハーバー内"
"くすりのレデイ氷見店",33.896636799999996,133.1258475,2000,7,0,986,1040,54,11.6,2.3,14,FALSE,"セーフハーバー内"
"ウォンツ 平生店",33.9401224,132.06828959999999,2000,4,1,1369,1507,138,20.3,3.4,23.7,FALSE,"セーフハーバー内"
"ウォンツ 周防大島店",33.94693,132.20762539999998,2000,1,0,2732,2732,0,0,9.5,9.5,FALSE,"セーフハーバー内"
"くすりのレデイ 和気店",33.897043,132.736839,2000,8,0,1017,1172,155,19.7,3.9,23.6,FALSE,"セーフハーバー内"
"レデイ薬局 和気店",33.897043,132.736839,2000,8,0,1017,1172,155,19.7,3.9,23.6,FALSE,"セーフハーバー内"
"くすりのレデイ 夏目店",33.9453582,132.7750351,2000,4,1,1308,1439,131,19.8,3.3,23.1,FALSE,"セーフハーバー内"
"くすりのレデイ 東予店",33.932843,133.091941,2000,8,0,693,795,102,15.9,3.2,19.1,FALSE,"セーフハーバー内"
"くすりのレデイ 東予インター店",33.920750999999996,133.07782899999998,2000,8,0,922,1068,146,24,3,27,FALSE,"セーフハーバー内"
"くすりのレデイ神拝店",33.9159047,133.1767441,2000,9,0,361,389,27,5.8,2.3,8.2,FALSE,"セーフハーバー内"
"くすりのレデイ 西条店",33.925205999999996,133.18276,2000,9,0,374,403,29,6,2.4,8.4,FALSE,"セーフハーバー内"
"くすりのレデイ 庄内店",33.950567,133.29071,2000,13,2,859,1107,248,23.8,5.2,29,FALSE,"セーフハーバー内"
"くすりのレデイ 新居浜松木店",33.9411185,133.2944776,2000,13,3,1190,1564,374,30.3,6.2,36.5,TRUE,"セーフハーバー超過(スーパー有=競争維持余地)"
"くすりのレデイ 新居浜前田店",33.95823,133.267002,2000,14,1,1433,1584,151,34.2,2.2,36.4,FALSE,"セーフハーバー内"
"くすりのレデイ 新居浜中央店",33.941612,133.29962,2000,12,3,1011,1359,347,26.6,6.5,33.2,FALSE,"セーフハーバー内"
"くすりのレデイ 中萩店",33.9317136,133.2828079,2000,9,3,833,1116,284,20.3,7,27.3,FALSE,"セーフハーバー内"
"レデイ薬局新居浜松木店",33.941119,133.294478,2000,13,3,1190,1564,374,30.3,6.2,36.5,TRUE,"セーフハーバー超過(スーパー有=競争維持余地)"
"くすりのレデイ 船木店",33.939318799999995,133.3233357,2000,3,0,1368,1531,163,20.2,4,24.2,FALSE,"セーフハーバー内"
"レデイ薬局 新居浜中央店",33.941612,133.29962,2000,12,3,1011,1359,347,26.6,6.5,33.2,FALSE,"セーフハーバー内"
"ウォンツ 柳井店",33.9658004,132.0998979,2000,9,1,863,987,124,22.3,2.8,25.1,FALSE,"セーフハーバー内"
"ウォンツ フジ柳井店",33.976952499999996,132.1021807,2000,8,0,695,792,97,15.6,3.1,18.7,FALSE,"セーフハーバー内"
"くすりのレデイ 北条店",33.968441999999996,132.773386,2000,8,0,858,923,65,18,1.8,19.8,FALSE,"セーフハーバー内"
"くすりのレデイ 新居浜店",33.967563,133.283423,2000,20,2,692,758,66,21.1,1.6,22.7,FALSE,"セーフハーバー内"
"くすりのレデイ 三島店",33.982676999999995,133.540852,2000,7,2,611,688,76,11.6,3.3,14.9,FALSE,"セーフハーバー内"
"レデイ薬局 三島金子店",33.98041,133.536765,2000,7,2,625,704,78,11.7,3.3,15.1,FALSE,"セーフハーバー内"
"くすりのレデイ 四国中央店",33.988405,133.5653,2000,13,3,472,515,43,10.1,2.1,12.3,FALSE,"セーフハーバー内"
"くすりのレデイ川之江店",34.0055088,133.5718957,2000,16,4,425,460,35,9.6,1.8,11.4,FALSE,"セーフハーバー内"
"ウォンツ 由宇店",34.04548700000001,132.212484,2000,2,0,2508,2508,0,0,6.8,6.8,FALSE,"セーフハーバー内"
"くすりのレデイ 馬越店",34.053557999999995,132.984138,2000,11,1,598,817,218,17.1,6.4,23.5,FALSE,"セーフハーバー内"
"くすりのレデイ 高橋店",34.038475,132.974248,2000,8,1,1367,1696,329,29.6,5.6,35.2,TRUE,"セーフハーバー超過(スーパー有=競争維持余地)"
"くすりのレデイ 今治国分店",34.019999,133.017121,2000,3,0,1380,1380,0,0,8,8,FALSE,"セーフハーバー内"
"くすりのレデイ 松木店",34.0301937,133.0040244,2000,6,0,841,841,0,0,8.7,8.7,FALSE,"セーフハーバー内"
"レデイ薬局 馬越店",34.053683,132.983568,2000,11,1,607,829,222,17.2,6.5,23.7,FALSE,"セーフハーバー内"
"くすりのレデイ 今治衣干店",34.045621000000004,133.013579,2000,13,0,455,595,140,10,7,17,FALSE,"セーフハーバー内"
"くすりのレデイ 南鳥生店",34.05027,133.00788,2000,15,0,393,513,120,8.7,6.9,15.6,FALSE,"セーフハーバー内"
"くすりのレデイ 喜田村店",34.0454056,133.02039299999998,2000,13,0,618,825,207,16.1,6.4,22.5,FALSE,"セーフハーバー内"
"レデイ薬局 喜田村店",34.0454056,133.02039299999998,2000,13,0,618,825,207,16.1,6.4,22.5,FALSE,"セーフハーバー内"
"レデイ薬局 今治東店",34.037898999999996,133.0215595,2000,11,0,606,823,217,12.5,8.7,21.2,FALSE,"セーフハーバー内"
"レデイ薬局 北高下店",34.0525455,133.0111141,2000,11,0,497,686,189,10.9,8.7,19.6,FALSE,"セーフハーバー内"
"ウォンツ 周東店",34.0901566,132.06195820000002,2000,5,1,1308,1445,138,27.5,2.5,30,FALSE,"セーフハーバー内"
"ウォンツ 岩国保津店",34.081851,132.20776,2000,2,0,2062,2429,367,30.3,6.1,36.4,TRUE,"セーフハーバー超過(スーパー有=競争維持余地)"
"くすりのレデイ 大西店",34.0659791,132.93471359999998,2000,4,0,1387,1387,0,0,3.6,3.6,FALSE,"セーフハーバー内"
"くすりのレデイ 南宝来店",34.060794,132.99821,2000,14,1,463,609,146,14,5.2,19.2,FALSE,"セーフハーバー内"
"くすりのレデイ 今治中央店",34.061173,133.00160499999998,2000,12,0,402,516,114,9.7,5.8,15.6,FALSE,"セーフハーバー内"
"くすりのレデイ 大新田店",34.081997,132.991231,2000,4,0,1019,1197,178,14.9,6,20.9,FALSE,"セーフハーバー内"
"くすりのレデイ 阿方店",34.062005,132.965566,2000,7,1,2458,3040,583,45.2,6.5,51.6,TRUE,"セーフハーバー超過(スーパー有=競争維持余地)"
"くすりのレデイ 波止浜店",34.103128,132.967523,2000,7,0,928,1028,100,11.2,4.5,15.6,FALSE,"セーフハーバー内"
"レデイ薬局 大新田店",34.081997,132.991231,2000,4,0,1019,1197,178,14.9,6,20.9,FALSE,"セーフハーバー内"
"ウォンツ 南岩国店",34.1354664,132.20279539999999,2000,11,0,517,576,58,12.1,2.4,14.5,FALSE,"セーフハーバー内"
"ウォンツ フジ南岩国店",34.1314628,132.1992831,2000,11,0,549,612,62,12.5,2.5,15,FALSE,"セーフハーバー内"
"ウォンツ 岩国中津店",34.1540099,132.2160485,2000,9,0,419,479,61,6.2,4.9,11.1,FALSE,"セーフハーバー内"
"ウォンツ 岩国中津薬局",34.1540201,132.21601529999998,2000,9,0,419,479,61,6.2,4.9,11.1,FALSE,"セーフハーバー内"
"レデイ薬局 波止浜店",34.103128,132.967523,2000,7,0,928,1028,100,11.2,4.5,15.6,FALSE,"セーフハーバー内"
"くすりのレデイ 大島店",34.142238,133.04173699999998,2000,2,0,2915,2915,0,0,7.4,7.4,FALSE,"セーフハーバー内"
"くすりのレデイ 観音寺店",34.127949,133.671126,2000,6,1,565,602,37,10.5,1.7,12.2,FALSE,"セーフハーバー内"
"ウォンツ 岩国多田店",34.1729316,132.1585009,2000,2,0,2158,2158,0,0,6.2,6.2,FALSE,"セーフハーバー内"
"ウォンツ 西岩国店",34.1640744,132.19539509999998,2000,9,0,560,560,0,0,4.5,4.5,FALSE,"セーフハーバー内"
"ウォンツ 岩国室の木店",34.1700973,132.21313419999998,2000,12,0,407,474,68,5.3,6.4,11.7,FALSE,"セーフハーバー内"
"ウォンツ 西岩国薬局",34.1640744,132.19539509999998,2000,9,0,560,560,0,0,4.5,4.5,FALSE,"セーフハーバー内"
"ウォンツ 岩国まりふ店",34.1690209,132.2232754,2000,12,0,397,444,46,5.4,4.3,9.7,FALSE,"セーフハーバー内"
"ウォンツ 大柿店",34.1728199,132.4655048,2000,3,0,1423,1423,0,0,4.1,4.1,FALSE,"セーフハーバー内"
"ウォンツ 江田島店",34.205053,132.4748371,2000,2,0,2833,2833,0,0,7.3,7.3,FALSE,"セーフハーバー内"
"ウォンツ 音戸波多見店",34.1794669,132.5501396,2000,5,0,1577,1577,0,0,3.5,3.5,FALSE,"セーフハーバー内"
"ウォンツ 大竹店",34.220924,132.2215584,2000,8,0,545,545,0,0,4.6,4.6,FALSE,"セーフハーバー内"
"ウォンツ 大竹新町店",34.2144305,132.2215539,2000,9,0,541,541,0,0,4.4,4.4,FALSE,"セーフハーバー内"
"ウォンツ 大竹薬局",34.220954299999995,132.2215674,2000,8,0,545,545,0,0,4.6,4.6,FALSE,"セーフハーバー内"
"ウォンツ呉光町店",34.2458279,132.538568,2000,14,0,408,408,0,0,1,1,FALSE,"セーフハーバー内"
"ウォンツ 警固屋店",34.2096446,132.54471949999999,2000,4,0,1511,1511,0,0,3.8,3.8,FALSE,"セーフハーバー内"
"ウォンツ 呉四ツ道路店",34.2428824,132.56494100000003,2000,19,0,289,289,0,0,3,3,FALSE,"セーフハーバー内"
"ウォンツ 呉中通店",34.246499199999995,132.565294,2000,19,0,289,289,0,0,3,3,FALSE,"セーフハーバー内"
"くすりのレデイ 広古新開店",34.237142,132.614115,2000,12,0,399,435,36,5.5,3.3,8.7,FALSE,"セーフハーバー内"
"ウォンツ 呉片山店",34.2542452,132.56517979999998,2000,16,0,331,331,0,0,3.4,3.4,FALSE,"セーフハーバー内"
"ウォンツ 呉四ツ道路薬局",34.2428542,132.5648881,2000,19,0,289,289,0,0,3,3,FALSE,"セーフハーバー内"
"ウォンツ 広白石店",34.228542499999996,132.63346239999998,2000,15,0,426,500,74,9.6,3.8,13.4,FALSE,"セーフハーバー内"
"ウォンツ 広本町店",34.238120599999995,132.6229357,2000,15,0,434,526,92,9.6,4.8,14.4,FALSE,"セーフハーバー内"
"ウォンツ 藤三広店",34.235777899999995,132.623203,2000,15,0,426,517,90,9.5,4.8,14.3,FALSE,"セーフハーバー内"
"ウォンツ 川尻店",34.238149,132.70037059999999,2000,5,0,1200,1200,0,0,3,3,FALSE,"セーフハーバー内"
"ウォンツ 広白石薬局",34.2285633,132.6334861,2000,15,0,426,500,74,9.6,3.8,13.4,FALSE,"セーフハーバー内"
"ウォンツ 大崎上島店",34.2435465,132.89125780000003,2000,3,0,2123,2123,0,0,5.2,5.2,FALSE,"セーフハーバー内"
"くすりのレデイ 詫間店",34.218334999999996,133.686107,2000,2,0,982,982,0,0,7.6,7.6,FALSE,"セーフハーバー内"
"レデイ薬局 詫間店",34.218334999999996,133.686107,2000,2,0,982,982,0,0,7.6,7.6,FALSE,"セーフハーバー内"
"ウォンツ 焼山店",34.2809871,132.55122749999998,2000,8,0,675,675,0,0,1.8,1.8,FALSE,"セーフハーバー内"
"スマート ウエルネス株式会社",35.415263599999996,133.241499,3000,16,0,564,564,0,0,6.8,6.8,FALSE,"セーフハーバー内"
"ツルハドラッグ 向能代店",40.2229339,140.03121629999998,3000,14,2,519,599,79,12.6,3.1,15.7,FALSE,"セーフハーバー内"
"ツルハドラッグ 能代花園店",40.19969220000001,140.02320469999998,3000,16,3,382,408,26,7.2,1.8,9,FALSE,"セーフハーバー内"
"ツルハドラッグ 能代北店",40.227235,140.02452499999998,3000,12,2,648,723,75,15,2.5,17.6,FALSE,"セーフハーバー内"
"ツルハドラッグ 能代二ツ井店",40.207982799999996,140.23443079999998,3000,4,0,1349,1349,0,0,3.5,3.5,FALSE,"セーフハーバー内"
"ツルハドラッグ 鷹巣店",40.23047510000001,140.3765901,3000,7,1,571,577,6,1.7,1.7,3.4,FALSE,"セーフハーバー内"
"ツルハドラッグ 大館南店",40.2467064,140.5716124,3000,11,1,480,483,3,1.3,1.3,2.5,FALSE,"セーフハーバー内"
"ツルハドラッグ 鹿角店",40.2009577,140.7933308,3000,2,0,965,965,0,0,3.8,3.8,FALSE,"セーフハーバー内"
"ツルハドラッグ 大館中道店",40.282455999999996,140.554949,3000,16,1,312,352,40,4.9,4.1,9,FALSE,"セーフハーバー内"
"ツルハドラッグ 大館店",40.2741354,140.53812449999998,3000,11,1,402,409,8,1.1,3.4,4.5,FALSE,"セーフハーバー内"
"ツルハドラッグ 大館北店",40.295767,140.559629,3000,12,1,416,473,57,6.5,4.4,10.9,FALSE,"セーフハーバー内"
"調剤薬局ツルハドラッグ 大館中道店",40.282455999999996,140.554949,3000,16,1,312,352,40,4.9,4.1,9,FALSE,"セーフハーバー内"
"ツルハドラッグ 大館東店",40.2872918,140.5833175,3000,10,0,433,492,59,6.1,4.9,11,FALSE,"セーフハーバー内"
"ツルハドラッグ 毛馬内店",40.262744,140.7689352,3000,2,1,1803,1867,63,5.6,5.6,11.3,FALSE,"セーフハーバー内"
"ツルハドラッグ 三戸店",40.3976377,141.2633645,3000,9,1,744,783,39,11.5,1.7,13.2,FALSE,"セーフハーバー内"
"ツルハドラッグ 福地南部店",40.4676824,141.3880222,3000,3,0,1907,1907,0,0,4.9,4.9,FALSE,"セーフハーバー内"
"ツルハドラッグ 八戸売市店",40.51088920000001,141.4741499,3000,34,5,245,292,47,9,2.6,11.6,FALSE,"セーフハーバー内"
"ツルハドラッグ 八戸大杉平店",40.500828,141.48153399999998,3000,29,8,316,396,80,12.2,3.3,15.5,FALSE,"セーフハーバー内"
"ツルハドラッグ 八戸田向店",40.4883285,141.5090927,3000,21,8,388,470,82,12.4,3.3,15.7,FALSE,"セーフハーバー内"
"ツルハドラッグ 八戸諏訪店",40.5080009,141.512327,3000,33,11,334,446,112,13.6,4.1,17.7,FALSE,"セーフハーバー内"
"ツルハドラッグ 湊高台店",40.5076274,141.5437109,3000,24,7,242,270,28,4.9,2.9,7.7,FALSE,"セーフハーバー内"
"ツルハドラッグ 八戸市民病院前店",40.4949737,141.5144053,3000,26,10,323,417,95,11.3,4.2,15.5,FALSE,"セーフハーバー内"
"ツルハドラッグ 十八日町店",40.5117681,141.4952374,3000,29,8,379,526,147,14.2,5.2,19.4,FALSE,"セーフハーバー内"
"ツルハドラッグ 本八戸駅前店",40.517224999999996,141.48737699999998,3000,27,6,338,449,111,12,4.6,16.6,FALSE,"セーフハーバー内"
"ツルハドラッグ 八戸小中野店",40.5190816,141.5128082,3000,31,8,327,431,104,13,4,17,FALSE,"セーフハーバー内"
"ツルハドラッグ 河原木店",40.534297699999996,141.477399,3000,16,2,437,557,120,11.6,5.2,16.8,FALSE,"セーフハーバー内"
"ツルハドラッグ 八戸江陽店",40.523388,141.502139,3000,26,5,353,460,107,12.2,4.4,16.6,FALSE,"セーフハーバー内"
"ツルハドラッグ みなと店",40.5141918,141.5355313,3000,28,7,213,235,22,4.3,2.5,6.8,FALSE,"セーフハーバー内"
"ツルハドラッグ 八戸八太郎店",40.537205,141.4893023,3000,9,1,681,946,265,16.6,8,24.6,FALSE,"セーフハーバー内"
"ツルハドラッグ 弘前樹木店",40.589449599999995,140.45595649999998,3000,16,6,325,366,41,9,2.3,11.3,FALSE,"セーフハーバー内"
"ツルハドラッグ 弘前駅前店",40.600974099999995,140.4794351,3000,31,9,184,224,40,4.4,4.6,9,FALSE,"セーフハーバー内"
"ツルハドラッグ 弘前豊原店",40.582235399999995,140.4757201,3000,23,7,261,313,52,7.7,3.4,11.1,FALSE,"セーフハーバー内"
"ツルハドラッグ 弘前外崎店",40.596418899999996,140.49864639999998,3000,26,8,254,317,63,7.6,4.2,11.7,FALSE,"セーフハーバー内"
"ツルハドラッグ 安原店",40.5758502,140.4931915,3000,19,3,321,361,40,6.6,3,9.6,FALSE,"セーフハーバー内"
"ツルハドラッグ 城東店",40.602583599999996,140.50640819999998,3000,23,6,255,292,38,4.5,4.2,8.7,FALSE,"セーフハーバー内"
"ツルハドラッグ 弘前アルカディア店",40.5849572,140.5002005,3000,29,5,233,267,34,5.5,3.1,8.6,FALSE,"セーフハーバー内"
"ツルハドラッグ 平賀店",40.5915694,140.56699079999999,3000,5,3,879,957,78,17.7,2.2,19.9,FALSE,"セーフハーバー内"
"ツルハドラッグ 十和田南店",40.6076264,141.22121420000002,3000,13,5,379,467,87,10,4.4,14.4,FALSE,"セーフハーバー内"
"ツルハドラッグ 弘前浜の町店",40.619869699999995,140.45878589999998,3000,14,6,452,612,160,13.8,5.8,19.6,FALSE,"セーフハーバー内"
"ツルハドラッグ 弘前岩木店",40.6142839,140.424319,3000,7,3,1057,1233,177,24,3.7,27.6,FALSE,"セーフハーバー内"
"ツルハドラッグ 弘前石渡店",40.629467,140.458713,3000,8,2,587,714,128,10.6,6,16.6,FALSE,"セーフハーバー内"
"ツルハドラッグ 弘前西城北店",40.615524,140.47145899999998,3000,23,8,301,384,82,10.7,3.8,14.6,FALSE,"セーフハーバー内"
"ツルハドラッグ 弘前堅田店",40.6154386,140.4899135,3000,25,7,239,280,41,4.7,4.4,9,FALSE,"セーフハーバー内"
"ツルハドラッグ 弘前境関店",40.6118168,140.5045591,3000,23,6,261,300,39,4.5,4.2,8.8,FALSE,"セーフハーバー内"
"ツルハドラッグ 弘前神田店",40.626081,140.4920209,3000,13,3,378,431,53,3.5,7.5,11,FALSE,"セーフハーバー内"
"ツルハドラッグ 黒石一番町店",40.6488675,140.59356119999998,3000,8,1,463,550,87,8.1,5.4,13.5,FALSE,"セーフハーバー内"
"ツルハドラッグ 黒石店",40.6462789,140.6020001,3000,8,1,472,561,89,8.2,5.4,13.6,FALSE,"セーフハーバー内"
"調剤薬局ツルハドラッグ 黒石店",40.64628,140.6020039,3000,8,1,472,561,89,8.2,5.4,13.6,FALSE,"セーフハーバー内"
"調剤薬局ツルハドラッグ 黒石一番町店",40.649202599999995,140.5933177,3000,8,1,463,550,87,8.1,5.4,13.5,FALSE,"セーフハーバー内"
"ツルハドラッグ 十和田中央店",40.6159004,141.2114715,3000,13,5,379,467,87,10,4.4,14.4,FALSE,"セーフハーバー内"
"ツルハドラッグ 十和田店",40.6126467,141.200557,3000,13,5,389,478,90,10.2,4.4,14.6,FALSE,"セーフハーバー内"
"調剤薬局ツルハドラッグ 十和田中央店",40.615911600000004,141.2114728,3000,13,5,379,467,87,10,4.4,14.4,FALSE,"セーフハーバー内"
"調剤薬局ツルハドラッグ 十和田店",40.612639300000005,141.2005351,3000,13,5,389,478,90,10.2,4.4,14.6,FALSE,"セーフハーバー内"
"ツルハドラッグ 板柳福野田店",40.69562680000001,140.46167119999998,3000,9,0,711,771,59,8.6,3.4,12.1,FALSE,"セーフハーバー内"
"ツルハドラッグ 板柳店",40.706113,140.45539499999998,3000,10,0,666,716,50,7.9,3.2,11.1,FALSE,"セーフハーバー内"
"ツルハドラッグ 七戸店",40.6969642,141.1624569,3000,5,1,1109,1200,91,16.6,2.8,19.3,FALSE,"セーフハーバー内"
"ツルハドラッグ 三沢南町店",40.6743285,141.3725872,3000,10,5,337,373,36,9.4,1.9,11.3,FALSE,"セーフハーバー内"
"ツルハドラッグ 三沢南山店",40.6884343,141.3888169,3000,9,3,389,431,41,9.1,2.3,11.4,FALSE,"セーフハーバー内"
"ツルハドラッグ 浪岡店",40.720480599999995,140.5894195,3000,3,2,787,820,33,5.8,2.9,8.6,FALSE,"セーフハーバー内"
